2017,12,9,11,10,  1.88        29.61
2017,12,9,11,15,  1.79        29.61
2017,12,9,11,20,  2.31        29.52
2017,12,9,11,25,  2.74        29.52
2017,12,9,11,30,  2.91        29.52
2017,12,9,11,35,  2.86        29.52
2017,12,9,11,40,  3.08        29.61
2017,12,9,11,45,  4.07        29.61
2017,12,9,11,50,  2.99        29.61
2017,12,9,11,55,  1.02        29.61
2017,12,9,12,0,  1.27        29.61
2017,12,9,12,5,  1.53        29.61
2017,12,9,12,10,  0.81        29.61
2017,12,9,12,15,  0.77        29.61
2017,12,9,12,20,  0.78        29.61
2017,12,9,12,25,  0.75        29.61
2017,12,9,12,30,  0.73        29.61
2017,12,9,12,35,  0.73        29.61
2017,12,9,12,40,  0.74        29.61
2017,12,9,12,45,  0.76        29.52
2017,12,9,12,50,  0.68        29.52
2017,12,9,12,55,  0.71        29.52
2017,12,9,13,0,  0.71        29.52
2017,12,9,13,5,  0.73        29.42
2017,12,9,13,10,  0.74        29.42
2017,12,9,13,15,  0.72        29.42
2017,12,9,13,20,  0.62        29.42
2017,12,9,13,25,  0.61        29.42
2017,12,9,13,30,  0.67        29.42
2017,12,9,13,35,  0.68        29.42
2017,12,9,13,40,  0.69        29.42
2017,12,9,13,45,  0.71        29.42
2017,12,9,13,50,  0.75        29.33
2017,12,9,13,55,  0.78        29.33
2017,12,9,14,0,  0.73        29.33
2017,12,9,14,5,  0.78        29.33
2017,12,9,14,10,  0.78        29.33
2017,12,9,14,15,  0.80        29.33
2017,12,9,14,20,  0.80        29.33
2017,12,9,14,25,  0.82        29.33
2017,12,9,14,30,  0.83        29.33
2017,12,9,14,35,  0.76        29.33
2017,12,9,14,40,  0.74        29.24
2017,12,9,14,45,  0.74        29.33
2017,12,9,14,50,  0.74        29.33
2017,12,9,14,55,  0.78        29.33
2017,12,9,15,0,  0.83        29.33
2017,12,9,15,5,  0.82        29.24
2017,12,9,15,10,  0.84        29.33
2017,12,9,15,15,  0.76        29.33
2017,12,9,15,20,  0.82        29.24
2017,12,9,15,25,  0.76        29.24
2017,12,9,15,30,  0.84        29.33
2017,12,9,15,35,  0.84        29.24
2017,12,9,15,40,  0.83        29.24
2017,12,9,15,45,  1.70        29.24
2017,12,9,15,50,  1.88        29.24
2017,12,9,15,55,  2.05        29.24
2017,12,9,16,0,  2.13        29.24
2017,12,9,16,5,  2.05        29.24
2017,12,9,16,10,  2.13        29.24
2017,12,9,16,15,  1.70        29.24
2017,12,9,16,20,  1.45        29.24
2017,12,9,16,25,  2.39        29.24
2017,12,9,16,30,  2.05        29.24
2017,12,9,16,35,  2.39        29.24
2017,12,9,16,40,  0.76        29.24
2017,12,9,16,45,  1.53        29.24
2017,12,9,16,50,  1.96        29.24
2017,12,9,16,55,  2.22        29.24
2017,12,9,17,0,  2.56        29.24
2017,12,9,17,5,  2.65        29.24
2017,12,9,17,10,  2.82        29.24
2017,12,9,17,15,  2.56        29.24
2017,12,9,17,20,  2.65        29.24
2017,12,9,17,25,  2.82        29.24
2017,12,9,17,30,  2.82        29.24
2017,12,9,17,35,  2.99        29.24
2017,12,9,17,40,  2.74        29.24
2017,12,9,17,45,  2.91        29.24
2017,12,9,17,50,  2.65        29.24
2017,12,9,17,55,  2.82        29.24
2017,12,9,18,0,  2.82        29.15
2017,12,9,18,5,  1.96        29.15
2017,12,9,18,10,  1.62        29.15
2017,12,9,18,15,  1.79        29.15
2017,12,9,18,20,  2.22        29.15
2017,12,9,18,25,  2.39        29.15
2017,12,9,18,30,  0.79        29.15
2017,12,9,18,35,  0.83        29.15
2017,12,9,18,40,  1.88        29.15
2017,12,9,18,45,  2.31        29.15
2017,12,9,18,50,  2.74        29.15
2017,12,9,18,55,  2.48        29.15
2017,12,9,19,0,  2.31        29.15
2017,12,9,19,5,  2.48        29.15
2017,12,9,19,10,  1.96        29.15
2017,12,9,19,15,  1.27        29.15
2017,12,9,19,20,  1.02        29.15
2017,12,9,19,25,  1.62        29.15
2017,12,9,19,30,  1.79        29.06
2017,12,9,19,35,  2.86        29.06
2017,12,9,19,40,  3.08        29.06
2017,12,9,19,45,  3.59        29.15
2017,12,9,19,50,  4.31        29.15
2017,12,9,19,55,  3.59        29.15
2017,12,9,20,0,  6.00        29.15
2017,12,9,20,5,  6.48        29.15
2017,12,9,20,10,  6.48        29.15
2017,12,9,20,15,  6.48        29.15
2017,12,9,20,20,  5.27        29.15
2017,12,9,20,25,  7.68        29.15
2017,12,9,20,30,  6.96        29.15
2017,12,9,20,35,  7.44        29.15
2017,12,9,20,40,  7.44        29.15
2017,12,9,20,45,  8.17        29.06
2017,12,9,20,50,  7.92        29.06
2017,12,9,20,55,  8.65        29.06
2017,12,9,21,0,  9.37        29.06
2017,12,9,21,5,  8.17        29.06
2017,12,9,21,10,  8.65        29.06
2017,12,9,21,15,  8.41        29.06
2017,12,9,21,20,  9.13        29.06
2017,12,9,21,25,  8.41        29.06
2017,12,9,21,30,  8.89        28.96
2017,12,9,21,35,  8.89        28.96
2017,12,9,21,40,  8.17        28.96
2017,12,9,21,45,  9.37        28.96
2017,12,9,21,50,  5.76        28.96
2017,12,9,21,55,  6.24        28.96
2017,12,9,22,0,  6.24        28.96
2017,12,9,22,5,  4.79        28.96
2017,12,9,22,10,  6.72        28.96
2017,12,9,22,15,  7.20        28.96
2017,12,9,22,20,  6.72        28.96
2017,12,9,22,25,  7.44        28.96
2017,12,9,22,30,  6.00        28.96
2017,12,9,22,35,  7.20        28.96
2017,12,9,22,40,  5.76        28.96
2017,12,9,22,45,  6.96        28.96
2017,12,9,22,50,  7.20        28.96
2017,12,9,22,55,  6.96        28.96
2017,12,9,23,0,  5.03        28.96
2017,12,9,23,5,  7.20        28.87
2017,12,9,23,10,  7.20        28.96
2017,12,9,23,15,  6.72        28.87
2017,12,9,23,20,  6.72        28.87
2017,12,9,23,25,  6.48        28.87
2017,12,9,23,30,  5.76        28.87
2017,12,9,23,35,  5.27        28.87
2017,12,9,23,40,  5.51        28.87
2017,12,9,23,45,  2.99        28.87
2017,12,9,23,50,  5.51        28.87
2017,12,9,23,55,  5.51        28.87
2017,12,10,0,0,  5.03        28.87
2017,12,10,0,5,  5.27        28.87
2017,12,10,0,10,  2.99        28.87
2017,12,10,0,15,  2.48        28.87
2017,12,10,0,20,  2.86        28.87
2017,12,10,0,25,  2.99        28.87
2017,12,10,0,30,  1.53        28.87
2017,12,10,0,35,  2.39        28.87
2017,12,10,0,40,  1.27        28.87
2017,12,10,0,45,  1.19        28.87
2017,12,10,0,50,  1.79        28.87
2017,12,10,0,55,  0.76        28.87
2017,12,10,1,0,  1.45        28.87
2017,12,10,1,5,  1.53        28.87
2017,12,10,1,10,  2.22        28.87
2017,12,10,1,15,  1.53        28.87
2017,12,10,1,20,  1.79        28.87
2017,12,10,1,25,  0.93        28.87
2017,12,10,1,30,  0.76        28.87
2017,12,10,1,35,  1.19        28.87
2017,12,10,1,40,  0.84        28.87
2017,12,10,1,45,  1.27        28.87
2017,12,10,1,50,  1.36        28.87
2017,12,10,1,55,  1.27        28.87
2017,12,10,2,0,  0.75        28.87
2017,12,10,2,5,  0.75        28.87
2017,12,10,2,10,  0.77        28.87
2017,12,10,2,15,  0.81        28.87
2017,12,10,2,20,  0.80        28.87
2017,12,10,2,25,  0.77        28.87
2017,12,10,2,30,  0.77        28.87
2017,12,10,2,35,  0.81        28.87
2017,12,10,2,40,  0.83        28.87
2017,12,10,2,45,  0.82        28.87
2017,12,10,2,50,  0.81        28.87
2017,12,10,2,55,  0.81        28.87
2017,12,10,3,0,  0.81        28.87
2017,12,10,3,5,  0.82        28.87
2017,12,10,3,10,  0.83        28.87
2017,12,10,3,15,  0.84        28.87
2017,12,10,3,20,  0.80        28.87
2017,12,10,3,25,  0.81        28.87
2017,12,10,3,30,  0.78        28.87
2017,12,10,3,35,  0.67        28.96
2017,12,10,3,40,  0.71        28.96
2017,12,10,3,45,  0.70        28.96
2017,12,10,3,50,  0.73        28.96
2017,12,10,3,55,  0.75        28.96
2017,12,10,4,0,  0.71        28.96
2017,12,10,4,5,  0.73        28.96
2017,12,10,4,10,  0.72        28.96
2017,12,10,4,15,  0.75        28.96
2017,12,10,4,20,  0.72        28.96
2017,12,10,4,25,  0.76        28.96
2017,12,10,4,30,  0.72        28.96
2017,12,10,4,35,  0.68        28.96
2017,12,10,4,40,  0.71        29.06
2017,12,10,4,45,  0.73        28.96
2017,12,10,4,50,  0.77        28.96
2017,12,10,4,55,  0.74        28.96
2017,12,10,5,0,  0.79        29.06
2017,12,10,5,5,  0.76        29.06
2017,12,10,5,10,  0.73        29.06
2017,12,10,5,15,  0.77        29.06
2017,12,10,5,20,  0.80        29.06
2017,12,10,5,25,  0.82        29.06
2017,12,10,5,30,  0.82        29.15
2017,12,10,5,35,  0.83        29.06
2017,12,10,5,40,  0.84        29.06
2017,12,10,5,45,  0.79        29.24
2017,12,10,5,50,  0.84        29.15
2017,12,10,5,55,  1.36        29.15
2017,12,10,6,0,  1.70        29.06
2017,12,10,6,5,  0.74        29.15
2017,12,10,6,10,  0.80        29.61
2017,12,10,6,15,  0.80        29.42
2017,12,10,6,20,  0.83        29.42
2017,12,10,6,25,  1.36        29.61
2017,12,10,6,30,  1.53        29.33
2017,12,10,6,35,  0.81        29.33
2017,12,10,6,40,  0.93        29.89
2017,12,10,6,45,  1.19        29.79
2017,12,10,6,50,  1.19        29.79
2017,12,10,6,55,  0.93        29.79
2017,12,10,7,0,  0.84        29.89
2017,12,10,7,5,  0.83        29.61
2017,12,10,7,10,  1.27        30.16
2017,12,10,7,15,  1.36        30.16
2017,12,10,7,20,  1.88        30.63
2017,12,10,7,25,  1.27        30.44
2017,12,10,7,30,  1.36        30.16
2017,12,10,7,35,  0.82        29.61
2017,12,10,7,40,  1.10        29.79
2017,12,10,7,45,  1.79        29.98
2017,12,10,7,50,  0.79        29.79
2017,12,10,7,55,  0.83        30.35
2017,12,10,8,0,  1.62        30.26
2017,12,10,8,5,  1.19        29.98
2017,12,10,8,10,  0.84        30.26
2017,12,10,8,15,  0.84        29.61
2017,12,10,8,20,  0.83        29.79
2017,12,10,8,25,  1.36        29.98
2017,12,10,8,30,  1.88        29.79
2017,12,10,8,35,  2.22        30.16
2017,12,10,8,40,  2.48        30.35
2017,12,10,8,45,  2.13        29.98
2017,12,10,8,50,  1.62        30.16
2017,12,10,8,55,  2.56        30.07
2017,12,10,9,0,  2.86        30.07
2017,12,10,9,5,  3.08        29.70
2017,12,10,9,10,  3.59        29.61
2017,12,10,9,15,  3.83        29.79
2017,12,10,9,20,  4.07        29.70
2017,12,10,9,25,  1.79        29.89
2017,12,10,9,30,  2.39        29.79
2017,12,10,9,35,  2.56        29.79
2017,12,10,9,40,  3.59        29.79
2017,12,10,9,45,  4.55        30.07
2017,12,10,9,50,  6.48        30.07
2017,12,10,9,55,  7.20        30.16
2017,12,10,10,0,  5.51        29.79
2017,12,10,10,5,  2.39        29.79
2017,12,10,10,10,  1.27        29.70
2017,12,10,10,15,  2.65        29.70
2017,12,10,10,20,  0.82        29.70
2017,12,10,10,25,  0.83        29.70
2017,12,10,10,30,  1.19        29.79
2017,12,10,10,35,  1.79        29.89
2017,12,10,10,40,  1.62        29.89
2017,12,10,10,45,  1.88        29.79
2017,12,10,10,50,  0.84        29.79
2017,12,10,10,55,  0.83        29.79
2017,12,10,11,0,  0.82        29.79
2017,12,10,11,5,  0.80        29.79
2017,12,10,11,10,  0.76        29.79
2017,12,10,11,15,  1.02        29.79
2017,12,10,11,20,  0.83        29.70
2017,12,10,11,25,  0.83        29.70
2017,12,10,11,30,  0.93        29.70
2017,12,10,11,35,  1.10        29.70
2017,12,10,11,40,  1.27        29.70
2017,12,10,11,45,  0.76        29.70
2017,12,10,11,50,  0.76        29.70
2017,12,10,11,55,  0.84        29.79
2017,12,10,12,0,  1.10        29.79
2017,12,10,12,5,  0.84        29.70
2017,12,10,12,10,  0.83        29.70
2017,12,10,12,15,  0.83        29.79
2017,12,10,12,20,  0.82        29.70
2017,12,10,12,25,  0.82        29.79
2017,12,10,12,30,  0.80        29.79
2017,12,10,12,35,  0.80        29.70
2017,12,10,12,40,  0.69        29.70
2017,12,10,12,45,  0.75        29.70
2017,12,10,12,50,  0.69        29.61
2017,12,10,12,55,  0.73        29.61
2017,12,10,13,0,  0.70        29.61
2017,12,10,13,5,  0.70        29.61
2017,12,10,13,10,  0.75        29.52
2017,12,10,13,15,  0.76        29.52
2017,12,10,13,20,  0.77        29.52
2017,12,10,13,25,  0.78        29.52
2017,12,10,13,30,  0.80        29.52
2017,12,10,13,35,  0.74        29.52
2017,12,10,13,40,  0.76        29.42
2017,12,10,13,45,  0.78        29.42
2017,12,10,13,50,  0.79        29.42
2017,12,10,13,55,  0.80        29.42
2017,12,10,14,0,  0.79        29.42
2017,12,10,14,5,  0.80        29.42
2017,12,10,14,10,  0.72        29.42
2017,12,10,14,15,  0.77        29.42
2017,12,10,14,20,  0.78        29.42
2017,12,10,14,25,  0.79        29.42
2017,12,10,14,30,  0.81        29.33
2017,12,10,14,35,  0.78        29.33
2017,12,10,14,40,  0.78        29.42
2017,12,10,14,45,  0.83        29.33
2017,12,10,14,50,  0.93        29.42
2017,12,10,14,55,  0.93        29.33
2017,12,10,15,0,  0.84        29.33
2017,12,10,15,5,  1.02        29.33
2017,12,10,15,10,  1.19        29.33
2017,12,10,15,15,  1.88        29.33
2017,12,10,15,20,  1.79        29.33
2017,12,10,15,25,  0.80        29.33
2017,12,10,15,30,  0.81        29.33
2017,12,10,15,35,  0.83        29.33
2017,12,10,15,40,  1.36        29.33
2017,12,10,15,45,  1.70        29.33
2017,12,10,15,50,  1.79        29.33
2017,12,10,15,55,  1.45        29.33
2017,12,10,16,0,  2.05        29.33
2017,12,10,16,5,  2.05        29.33
2017,12,10,16,10,  1.88        29.33
2017,12,10,16,15,  0.76        29.33
2017,12,10,16,20,  0.76        29.33
2017,12,10,16,25,  1.36        29.33
2017,12,10,16,30,  1.88        29.33
2017,12,10,16,35,  2.13        29.33
2017,12,10,16,40,  0.93        29.24
2017,12,10,16,45,  0.93        29.33
2017,12,10,16,50,  1.27        29.33
2017,12,10,16,55,  0.93        29.24
2017,12,10,17,0,  1.27        29.24
2017,12,10,17,5,  1.70        29.24
2017,12,10,17,10,  2.22        29.24
2017,12,10,17,15,  2.31        29.24
2017,12,10,17,20,  2.82        29.24
2017,12,10,17,25,  2.82        29.24
2017,12,10,17,30,  2.74        29.24
2017,12,10,17,35,  2.91        29.24
2017,12,10,17,40,  2.99        29.33
2017,12,10,17,45,  3.08        29.33
2017,12,10,17,50,  2.74        29.33
2017,12,10,17,55,  2.56        29.33
2017,12,10,18,0,  2.82        29.24
2017,12,10,18,5,  2.91        29.24
2017,12,10,18,10,  2.74        29.24
2017,12,10,18,15,  2.74        29.24
2017,12,10,18,20,  2.91        29.24
2017,12,10,18,25,  2.82        29.24
2017,12,10,18,30,  2.74        29.24
2017,12,10,18,35,  2.05        29.24
2017,12,10,18,40,  2.13        29.24
2017,12,10,18,45,  2.05        29.24
2017,12,10,18,50,  2.13        29.24
2017,12,10,18,55,  1.96        29.24
2017,12,10,19,0,  1.88        29.24
2017,12,10,19,5,  1.79        29.24
2017,12,10,19,10,  2.05        29.24
2017,12,10,19,15,  1.79        29.24
2017,12,10,19,20,  2.05        29.24
2017,12,10,19,25,  2.13        29.24
2017,12,10,19,30,  2.13        29.24
2017,12,10,19,35,  2.05        29.24
2017,12,10,19,40,  1.88        29.24
2017,12,10,19,45,  2.05        29.24
2017,12,10,19,50,  1.88        29.24
2017,12,10,19,55,  1.36        29.15
2017,12,10,20,0,  2.82        29.15
2017,12,10,20,5,  2.74        29.15
2017,12,10,20,10,  0.83        29.15
2017,12,10,20,15,  1.36        29.15
2017,12,10,20,20,  1.53        29.15
2017,12,10,20,25,  1.27        29.15
2017,12,10,20,30,  1.36        29.15
2017,12,10,20,35,  1.27        29.15
2017,12,10,20,40,  1.10        29.15
2017,12,10,20,45,  0.76        29.15
2017,12,10,20,50,  0.83        29.15
2017,12,10,20,55,  0.84        29.15
2017,12,10,21,0,  0.76        29.15
2017,12,10,21,5,  0.84        29.15
2017,12,10,21,10,  0.84        29.15
2017,12,10,21,15,  0.84        29.15
2017,12,10,21,20,  0.84        29.15
2017,12,10,21,25,  0.84        29.15
2017,12,10,21,30,  0.83        29.15
2017,12,10,21,35,  0.81        29.06
2017,12,10,21,40,  0.82        29.06
2017,12,10,21,45,  0.82        29.06
2017,12,10,21,50,  0.81        29.06
2017,12,10,21,55,  0.81        29.06
2017,12,10,22,0,  0.81        29.06
2017,12,10,22,5,  0.80        29.06
2017,12,10,22,10,  0.80        29.06
2017,12,10,22,15,  0.79        29.06
2017,12,10,22,20,  0.79        29.06
2017,12,10,22,25,  0.78        29.06
